fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,52.0,5.0,0.9667742514669488,0.9763722181945401,0.23153305053710938
mean,cosine,52.0,7.0,0.9582613298091932,0.9727437979170747,0.2467660903930664
mean,cosine,52.0,10.0,0.9545232216343857,0.9694554850905996,0.2642791271209717
mean,cosine,52.0,14.0,0.9536944224334217,0.9676649381146456,0.30548095703125
mean,cosine,52.0,19.0,0.9558484476983065,0.9681428796400405,0.34476685523986816
mean,cosine,52.0,27.0,0.9601666970394133,0.9687656135866608,0.4369206428527832
mean,cosine,52.0,37.0,0.9658314055773254,0.9719750617634985,0.5111968517303467
mean,cosine,52.0,52.0,0.9728559484897377,0.975212653044845,0.6440320014953613
mean,cosine,52.0,72.0,0.9793342913324133,0.9776973570923886,0.8804490566253662
mean,cosine,52.0,100.0,0.9865819763261865,0.9803123602172719,1.1526179313659668
mean,cosine,85.0,1.0,1.159407774563629,1.0693128589612277,0.2173140048980713
mean,cosine,85.0,2.0,1.0323389537349006,1.0038295341607837,0.21905517578125
mean,cosine,85.0,3.0,0.9949299557333446,0.986780211173481,0.2224278450012207
mean,cosine,85.0,4.0,0.975710039805789,0.9785105142940838,0.23558592796325684
mean,cosine,85.0,5.0,0.9654965053283501,0.973012341380004,0.23028206825256348
mean,cosine,85.0,7.0,0.9547153883059885,0.9681479422441117,0.25023722648620605
mean,cosine,85.0,10.0,0.9496162479891975,0.9639697815877359,0.27457594871520996
mean,cosine,85.0,14.0,0.950711745675035,0.9638104186987173,0.31787896156311035
mean,cosine,85.0,19.0,0.953973342551911,0.9651505368807943,0.4094839096069336
mean,cosine,85.0,27.0,0.9601009159526035,0.9686344900811008,0.44998788833618164
mean,cosine,85.0,37.0,0.9670588700041884,0.9725839151726439,0.5422840118408203
mean,cosine,85.0,52.0,0.9745763710534214,0.976512801947712,0.6841778755187988
mean,cosine,85.0,72.0,0.9826016217683755,0.9793795255576853,0.8794980049133301
mean,cosine,85.0,100.0,0.9890327325098968,0.9819333402398999,1.2231080532073975
mean,cosine,139.0,1.0,1.1632396982261917,1.0662475123496664,0.22652411460876465
mean,cosine,139.0,2.0,1.038829261595332,1.0061257803036414,0.21912431716918945
mean,cosine,139.0,3.0,1.0000935464402994,0.9895069002510329,0.2286069393157959
mean,cosine,139.0,4.0,0.9781243548603664,0.9788998864966213,0.24302220344543457
mean,cosine,139.0,5.0,0.9688445815839319,0.9720533190384237,0.2505919933319092
mean,cosine,139.0,7.0,0.9594919168113419,0.9678059370205767,0.2701888084411621
mean,cosine,139.0,10.0,0.954791645822391,0.9655889151807252,0.28757405281066895
mean,cosine,139.0,14.0,0.9561928866603514,0.9657755549406103,0.3259162902832031
mean,cosine,139.0,19.0,0.9590929777124557,0.9678529469311301,0.3659489154815674
mean,cosine,139.0,27.0,0.9649329530527465,0.9703654732420646,0.45014405250549316
mean,cosine,139.0,37.0,0.970870173813549,0.9736154503083511,0.5697548389434814
mean,cosine,139.0,52.0,0.978197206868486,0.976876631563364,0.7230889797210693
mean,cosine,139.0,72.0,0.9847199838235923,0.9796053839221588,0.9758920669555664
mean,cosine,139.0,100.0,0.9894158838547538,0.981799234266181,1.1751179695129395
mean,cosine,228.0,1.0,1.1428104171320252,1.062958996598573,0.23859024047851562
mean,cosine,228.0,2.0,1.0236199318065689,1.0030081986312853,0.24479889869689941
mean,cosine,228.0,3.0,0.9857061777498395,0.9839601651300678,0.25102734565734863
mean,cosine,228.0,4.0,0.9695507509707927,0.9754257787922347,0.26601314544677734
mean,cosine,228.0,5.0,0.9615398907605739,0.9707283785845575,0.2689049243927002
mean,cosine,228.0,7.0,0.9533623197936218,0.9671227111511693,0.2895791530609131
mean,cosine,228.0,10.0,0.9544737092028743,0.9677282847894638,0.33916592597961426
mean,cosine,228.0,14.0,0.9571985895628883,0.9677580059660754,0.3784010410308838
mean,cosine,228.0,19.0,0.9618754078091278,0.9703670703524263,0.41527771949768066
mean,cosine,228.0,27.0,0.9679754616038678,0.973424436031489,0.503690242767334
mean,cosine,228.0,37.0,0.9734343097676952,0.975405606709917,0.6154930591583252
mean,cosine,228.0,52.0,0.9787817242342225,0.9776123214931628,0.7199597358703613
mean,cosine,228.0,72.0,0.9847717397480729,0.9805349978130937,0.9487419128417969
mean,cosine,228.0,100.0,0.9910544482505952,0.982837024390547,1.193528175354004
mean,cosine,373.0,1.0,1.1294869139562471,1.0505516260571552,0.2785789966583252
mean,cosine,373.0,2.0,1.0163825516225784,0.9996927613625126,0.29392194747924805
mean,cosine,373.0,3.0,0.9801010493769396,0.9801008587952121,0.30524396896362305
mean,cosine,373.0,4.0,0.9646390913991516,0.9728050841993731,0.31323814392089844
mean,cosine,373.0,5.0,0.9546305261125921,0.9668745600994044,0.30945324897766113
mean,cosine,373.0,7.0,0.9483122583497103,0.9640131835571782,0.3420989513397217
mean,cosine,373.0,10.0,0.9487845720716228,0.9636107890294678,0.35730886459350586
mean,cosine,373.0,14.0,0.9523984009218831,0.9648615306256005,0.4100840091705322
mean,cosine,373.0,19.0,0.9580947586757864,0.9676198143011945,0.4451582431793213
mean,cosine,373.0,27.0,0.9658079736243469,0.9708020598056517,0.5257749557495117
mean,cosine,373.0,37.0,0.9734871014605655,0.9751989003204207,0.617595911026001
mean,cosine,373.0,52.0,0.9812312669060252,0.9786198715786106,0.7578580379486084
mean,cosine,373.0,72.0,0.9878907175336303,0.9815602754467013,1.0144901275634766
mean,cosine,373.0,100.0,0.9944730396750892,0.9841867303962367,1.217545986175537
mean,cosine,611.0,1.0,1.1308255769680378,1.038308213468021,0.3493170738220215
mean,cosine,611.0,2.0,1.00841636547794,0.9927030587380277,0.3811969757080078
mean,cosine,611.0,3.0,0.9759134401353879,0.9760148802480293,0.376967191696167
mean,cosine,611.0,4.0,0.9606032860505245,0.9705179109973213,0.3801290988922119
mean,cosine,611.0,5.0,0.9535733656448839,0.9650019344380764,0.4365270137786865
mean,cosine,611.0,7.0,0.9480412459545061,0.9639755138602493,0.41475892066955566
mean,cosine,611.0,10.0,0.9512338159521783,0.9640917081871327,0.46015381813049316
mean,cosine,611.0,14.0,0.9566759988515023,0.9657159421102642,0.47455382347106934
mean,cosine,611.0,19.0,0.9631776789109594,0.9697930840704259,0.5634219646453857
mean,cosine,611.0,27.0,0.9709837545105288,0.9734653591876068,0.6107189655303955
mean,cosine,611.0,37.0,0.9781501543481765,0.9766683422730951,0.7090520858764648
mean,cosine,611.0,52.0,0.9849839153656182,0.9800482163426332,0.8394691944122314
mean,cosine,611.0,72.0,0.9919382492257517,0.9832380869210477,1.0717623233795166
mean,cosine,611.0,100.0,0.997393947203744,0.9857589936971074,1.3001439571380615
mean,cosine,1000.0,1.0,1.1168367595819995,1.035850108214037,0.3749732971191406
mean,cosine,1000.0,2.0,0.9939482123685892,0.9864822093966176,0.387937068939209
mean,cosine,1000.0,3.0,0.9609924214399914,0.9683571802733024,0.41594815254211426
mean,cosine,1000.0,4.0,0.9485049665038797,0.964527369356912,0.41378092765808105
mean,cosine,1000.0,5.0,0.9433806654218284,0.9588696810596138,0.46318674087524414
mean,cosine,1000.0,7.0,0.9398660079341508,0.9601048348807854,0.44793200492858887
mean,cosine,1000.0,10.0,0.9461755954551101,0.9611119213717794,0.4698808193206787
mean,cosine,1000.0,14.0,0.9533142148444707,0.9640507510204196,0.49500203132629395
mean,cosine,1000.0,19.0,0.9625471235967258,0.9695749066788427,0.5702950954437256
mean,cosine,1000.0,27.0,0.9720788203171848,0.9737965159621059,0.6315350532531738
mean,cosine,1000.0,37.0,0.9796426304420027,0.9774774736019666,0.7614128589630127
mean,cosine,1000.0,52.0,0.987540960855334,0.9813245197686019,0.8965423107147217
mean,cosine,1000.0,72.0,0.9942066512481675,0.9842720337803936,1.0978188514709473
mean,cosine,1000.0,100.0,0.9987792247476494,0.9865020276831243,1.311560869216919
