fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,7.0,5.0,0.9240952531987526,0.9697745708215373,0.6227860450744629
mean,cosine,7.0,7.0,0.9144604712028459,0.9654302693424487,0.6942968368530273
mean,cosine,7.0,10.0,0.9079254998256474,0.9621993117907417,0.8229470252990723
mean,cosine,7.0,14.0,0.9045357975429391,0.9604930189866184,0.9588110446929932
mean,cosine,7.0,19.0,0.902905287912904,0.9596427138146958,1.160573959350586
mean,cosine,7.0,27.0,0.9023104494648768,0.9594461774001052,1.448349952697754
mean,cosine,7.0,37.0,0.9029820168273781,0.9595863073709744,3.5301737785339355
mean,cosine,7.0,52.0,0.9045364445906321,0.9602010878078829,5.197840213775635
mean,cosine,7.0,72.0,0.9065045982174158,0.961260547067323,10.240832805633545
mean,cosine,7.0,100.0,0.9092146190219058,0.9623250507161558,12.121126174926758
mean,cosine,12.0,1.0,1.0821609748655985,1.0489108189102039,0.6805908679962158
mean,cosine,12.0,2.0,0.9792364549253602,0.9971498374031946,0.5170650482177734
mean,cosine,12.0,3.0,0.9470338094086825,0.98156683306657,0.5550582408905029
mean,cosine,12.0,4.0,0.9314447734829034,0.9740205110208382,0.8566231727600098
mean,cosine,12.0,5.0,0.9230267066480623,0.9698715210190451,0.6769609451293945
mean,cosine,12.0,7.0,0.9140110524141191,0.9653100290530913,0.7322957515716553
mean,cosine,12.0,10.0,0.9076188436562396,0.961726784770042,0.8164620399475098
mean,cosine,12.0,14.0,0.9044583862710702,0.9601585649133112,0.9757418632507324
mean,cosine,12.0,19.0,0.9028158158086972,0.9592686544037611,1.1664230823516846
mean,cosine,12.0,27.0,0.9026895723598807,0.9591451761713984,2.828855037689209
mean,cosine,12.0,37.0,0.9036709860964199,0.9595540143535849,4.740339994430542
mean,cosine,12.0,52.0,0.9055027107366597,0.9602495088354136,5.07233190536499
mean,cosine,12.0,72.0,0.9079007891742936,0.9614100190360844,9.280758142471313
mean,cosine,12.0,100.0,0.9106500737250147,0.9624970263463644,14.234282970428467
mean,cosine,19.0,1.0,1.0861957927325738,1.0510407674453133,0.6936020851135254
