fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,12.0,7.0,0.9444159425819981,0.9690911652218812,0.20188617706298828
mean,cosine,12.0,10.0,0.9390687774925709,0.9650635585557128,0.21671295166015625
mean,cosine,12.0,14.0,0.9373832742198875,0.9639322730807357,0.24743986129760742
mean,cosine,12.0,19.0,0.936507748379982,0.9631070273043933,0.24524903297424316
mean,cosine,12.0,27.0,0.9373323447889677,0.9647380119101064,0.4368271827697754
mean,cosine,12.0,37.0,0.9380618832584091,0.9662398194224961,0.49525022506713867
mean,cosine,12.0,52.0,0.9400073844243577,0.9673529907525128,0.583240270614624
mean,cosine,12.0,72.0,0.9430929396800719,0.9697675468391852,0.6265738010406494
mean,cosine,12.0,100.0,0.9465749416007503,0.9717605970385174,0.5897307395935059
mean,cosine,19.0,1.0,1.130767959290978,1.0666374409927755,0.17015814781188965
mean,cosine,19.0,2.0,1.0145983285072557,1.0110243209630125,0.17519903182983398
mean,cosine,19.0,3.0,0.9800140216125117,0.9905870961984488,0.184891939163208
mean,cosine,19.0,4.0,0.9639908030634745,0.980550437499549,0.1947171688079834
mean,cosine,19.0,5.0,0.9546736810848445,0.974389525422499,0.20781397819519043
mean,cosine,19.0,7.0,0.9453653982902968,0.9678782153195193,0.22443199157714844
mean,cosine,19.0,10.0,0.9411305377092136,0.9652052550047602,0.22995877265930176
mean,cosine,19.0,14.0,0.9384731940745062,0.9640893636829247,0.2325880527496338
mean,cosine,19.0,19.0,0.9385178094063434,0.9647294174554889,0.25287604331970215
mean,cosine,19.0,27.0,0.9384033226154767,0.9656236836629019,0.278764009475708
mean,cosine,19.0,37.0,0.939245020255135,0.9669327768330995,0.3141591548919678
mean,cosine,19.0,52.0,0.9413642409927367,0.9682807402762954,0.4459679126739502
mean,cosine,19.0,72.0,0.9440973544198853,0.9707719692763207,0.5378561019897461
mean,cosine,19.0,100.0,0.9471913718080254,0.9721188185753703,0.5814740657806396
mean,cosine,32.0,1.0,1.1329303416535579,1.074146324490078,0.18082928657531738
mean,cosine,32.0,2.0,1.0177570490666517,1.008762447535815,0.1775527000427246
mean,cosine,32.0,3.0,0.9821203177292611,0.9884013866973366,0.18753504753112793
